<	mobile hippo	hippo
<	mobile hungry	hungry
<	mobile non-ape	non-ape
<	mobile ape	ape
<	mobile animal	animal
<	mobile dog	dog
<	mobile cat	cat
<	mobile unable	unable
<	mobile able	able
<	mobile Thai	Thai
<	mobile Asian	Asian
<	mobile bird	bird
<	mobile crow	crow
<	mobile sofa	sofa
<	mobile couch	couch
<	mobile snail	snail
<	mobile vertebrate	vertebrate
<	mobile invertebrate	invertebrate
<	mobile bark	bark
<	mobile puppy	puppy
<	mobile feline	feline
<	mobile mobile	mobile
<	mobile immobile	immobile
<	mobile dead	dead
<	mobile live	live
<	mobile European	European
<	mobile French	French
<	mobile Parisian	Parisian
<	mobile human	human
<	mobile animate	animate
<	mobile inanimate	inanimate
<	mobile seat	seat
<	mobile bench	bench
<	mobile woody	woody
<	mobile plant	plant
<	mobile tree	tree
<	mobile oak	oak
<	mobile bush	bush
<	mobile destructible	destructible
<	mobile indestructible	indestructible
<	mobile mammal	mammal
