<	most ( European hippo )	some hippo
<	most ( European hungry )	some hungry
<	most ( European non-ape )	some non-ape
<	most ( European ape )	some ape
<	most ( European animal )	some animal
<	most ( European dog )	some dog
<	most ( European cat )	some cat
<	most ( European unable )	some unable
<	most ( European able )	some able
<	most ( European Thai )	some Thai
<	most ( European Asian )	some Asian
<	most ( European bird )	some bird
<	most ( European crow )	some crow
<	most ( European sofa )	some sofa
<	most ( European couch )	some couch
<	most ( European snail )	some snail
<	most ( European vertebrate )	some vertebrate
<	most ( European invertebrate )	some invertebrate
<	most ( European bark )	some bark
<	most ( European puppy )	some puppy
<	most ( European feline )	some feline
<	most ( European mobile )	some mobile
<	most ( European immobile )	some immobile
<	most ( European dead )	some dead
<	most ( European live )	some live
<	most ( European European )	some European
<	most ( European French )	some French
<	most ( European Parisian )	some Parisian
<	most ( European human )	some human
<	most ( European animate )	some animate
<	most ( European inanimate )	some inanimate
<	most ( European seat )	some seat
<	most ( European bench )	some bench
<	most ( European woody )	some woody
<	most ( European plant )	some plant
<	most ( European tree )	some tree
<	most ( European oak )	some oak
<	most ( European bush )	some bush
<	most ( European destructible )	some destructible
<	most ( European indestructible )	some indestructible
<	most ( European mammal )	some mammal
