=	mobile ( or hippo )	hippo ( or mobile )
=	mobile ( or hungry )	hungry ( or mobile )
=	mobile ( or non-ape )	non-ape ( or mobile )
=	mobile ( or ape )	ape ( or mobile )
=	mobile ( or animal )	animal ( or mobile )
=	mobile ( or dog )	dog ( or mobile )
=	mobile ( or cat )	cat ( or mobile )
=	mobile ( or unable )	unable ( or mobile )
=	mobile ( or able )	able ( or mobile )
=	mobile ( or Thai )	Thai ( or mobile )
=	mobile ( or Asian )	Asian ( or mobile )
=	mobile ( or bird )	bird ( or mobile )
=	mobile ( or crow )	crow ( or mobile )
=	mobile ( or sofa )	sofa ( or mobile )
=	mobile ( or couch )	couch ( or mobile )
=	mobile ( or snail )	snail ( or mobile )
=	mobile ( or vertebrate )	vertebrate ( or mobile )
=	mobile ( or invertebrate )	invertebrate ( or mobile )
=	mobile ( or bark )	bark ( or mobile )
=	mobile ( or puppy )	puppy ( or mobile )
=	mobile ( or feline )	feline ( or mobile )
=	mobile ( or mobile )	mobile ( or mobile )
=	mobile ( or immobile )	immobile ( or mobile )
=	mobile ( or dead )	dead ( or mobile )
=	mobile ( or live )	live ( or mobile )
=	mobile ( or European )	European ( or mobile )
=	mobile ( or French )	French ( or mobile )
=	mobile ( or Parisian )	Parisian ( or mobile )
=	mobile ( or human )	human ( or mobile )
=	mobile ( or animate )	animate ( or mobile )
=	mobile ( or inanimate )	inanimate ( or mobile )
=	mobile ( or seat )	seat ( or mobile )
=	mobile ( or bench )	bench ( or mobile )
=	mobile ( or woody )	woody ( or mobile )
=	mobile ( or plant )	plant ( or mobile )
=	mobile ( or tree )	tree ( or mobile )
=	mobile ( or oak )	oak ( or mobile )
=	mobile ( or bush )	bush ( or mobile )
=	mobile ( or destructible )	destructible ( or mobile )
=	mobile ( or indestructible )	indestructible ( or mobile )
=	mobile ( or mammal )	mammal ( or mobile )
