% MTI Thai-null
<	Thai hippo	hippo
<	Thai non-ape	non-ape
<	Thai ape	ape
<	Thai animal	animal
<	Thai dog	dog
<	Thai cat	cat
<	Thai unable	unable
<	Thai able	able
<	Thai hungry	hungry
<	Thai Asian	Asian
<	Thai bird	bird
<	Thai crow	crow
<	Thai sofa	sofa
<	Thai couch	couch
<	Thai snail	snail
<	Thai vertebrate	vertebrate
<	Thai invertebrate	invertebrate
<	Thai bark	bark
<	Thai puppy	puppy
<	Thai feline	feline
<	Thai mobile	mobile
<	Thai immobile	immobile
<	Thai dead	dead
<	Thai live	live
<	Thai human	human
<	Thai animate	animate
<	Thai inanimate	inanimate
<	Thai seat	seat
<	Thai bench	bench
<	Thai woody	woody
<	Thai plant	plant
<	Thai tree	tree
<	Thai oak	oak
<	Thai bush	bush
<	Thai destructible	destructible
<	Thai indestructible	indestructible
<	Thai mammal	mammal
