#	0	2	*
v	0	3	*
<	0	4	<
#	0	6	*
#	0	9	*
|	0	10	*
v	0	13	v
#	0	14	*
>	0	15	>
<	0	17	*
>	0	18	*
v	0	19	*
#	0	20	*
#	0	21	*
#	0	24	#
#	0	28	#
#	0	31	*
v	0	32	v
>	0	34	>
#	0	35	?
#	0	36	*
#	0	37	?
>	0	38	*
#	0	39	*
|	0	42	|
#	0	45	#
#	0	46	*
#	0	47	?
#	0	48	*
#	0	49	?
|	0	50	?
#	0	51	?
#	0	52	?
#	0	53	?
#	0	56	?
#	0	57	*
#	0	59	*
#	0	61	?
|	0	63	|
#	0	64	#
#	0	68	?
#	0	74	*
v	0	75	*
<	0	77	<
#	0	78	*
>	0	79	>
#	1	0	#
|	1	2	*
#	1	3	*
<	1	4	<
#	1	5	#
#	1	6	*
#	1	7	#
#	1	9	#
#	1	11	#
#	1	12	#
#	1	15	#
v	1	17	*
#	1	20	*
#	1	24	*
#	1	26	*
#	1	27	#
#	1	28	*
#	1	29	*
#	1	30	*
#	1	38	#
#	1	40	*
<	1	44	*
#	1	45	#
#	1	46	*
<	1	48	*
#	1	49	#
>	1	50	?
#	1	52	#
#	1	53	*
#	1	54	*
|	1	56	*
<	1	60	*
#	1	61	#
#	1	62	*
#	1	68	*
#	1	70	*
#	1	71	#
|	1	73	|
v	1	77	v
<	1	78	*
|	1	79	|
#	2	0	*
|	2	1	*
#	2	3	*
<	2	6	*
#	2	7	*
#	2	8	*
<	2	9	?
#	2	10	*
#	2	13	?
#	2	14	*
|	2	21	*
<	2	22	*
<	2	24	*
#	2	25	?
#	2	27	*
|	2	28	|
#	2	33	#
#	2	34	*
#	2	37	?
#	2	39	*
#	2	40	*
|	2	42	|
#	2	43	*
#	2	47	?
<	2	49	<
#	2	51	?
#	2	52	*
#	2	53	*
>	2	55	?
<	2	56	*
#	2	61	?
|	2	64	|
#	2	66	?
#	2	67	?
<	2	70	<
#	2	71	#
|	2	72	*
|	2	73	|
<	2	76	*
#	2	79	?
v	3	0	*
#	3	1	*
#	3	2	*
v	3	4	v
>	3	10	*
#	3	13	*
|	3	18	?
#	3	23	*
#	3	24	#
>	3	28	>
#	3	30	*
#	3	32	#
v	3	33	*
#	3	35	#
#	3	41	*
>	3	42	*
#	3	43	*
#	3	44	*
v	3	45	*
>	3	47	*
v	3	48	v
v	3	49	v
#	3	52	*
v	3	54	v
#	3	57	#
>	3	59	>
v	3	60	v
v	3	61	v
#	3	62	#
>	3	66	*
#	3	67	#
v	3	68	v
v	3	70	*
>	3	75	?
v	4	2	?
v	4	5	*
>	4	7	*
>	4	8	*
v	4	10	*
>	4	12	>
v	4	20	*
>	4	21	*
v	4	22	*
v	4	23	*
v	4	25	v
>	4	27	*
>	4	28	>
v	4	29	v
>	4	30	>
>	4	31	*
v	4	32	*
>	4	33	>
>	4	35	*
>	4	36	*
>	4	41	?
>	4	42	>
v	4	44	*
>	4	45	*
v	4	46	v
v	4	49	*
>	4	50	*
v	4	51	*
>	4	52	*
>	4	54	>
v	4	56	*
v	4	57	v
v	4	68	v
v	4	71	v
>	4	73	>
>	4	74	*
v	4	75	*
>	4	78	*
#	5	2	#
<	5	3	<
v	5	4	*
#	5	9	*
#	5	10	#
|	5	11	|
#	5	13	*
#	5	15	*
#	5	16	*
|	5	18	|
#	5	19	#
v	5	20	*
#	5	21	*
#	5	22	*
#	5	25	#
#	5	28	#
>	5	31	*
#	5	32	#
|	5	34	*
#	5	38	#
#	5	40	#
#	5	41	*
>	5	42	*
#	5	43	*
#	5	45	#
#	5	49	*
>	5	51	>
|	5	52	|
|	5	55	|
#	5	59	*
v	5	61	?
<	5	62	*
#	5	64	#
>	5	65	>
#	5	68	*
#	5	72	#
>	5	73	>
#	5	75	#
#	6	0	*
#	6	1	*
>	6	2	*
#	6	3	#
v	6	4	v
#	6	5	#
=	6	6	*
#	6	11	*
#	6	16	#
<	6	17	*
<	6	20	*
#	6	21	?
<	6	22	<
#	6	25	*
#	6	26	?
>	6	27	*
