#	0	2	*
|	0	5	|
v	0	6	?
v	0	7	?
#	0	11	?
#	0	12	#
#	0	13	*
>	0	15	*
>	0	17	*
#	0	18	?
v	0	19	v
#	0	20	#
#	0	21	*
#	0	22	*
|	0	25	*
<	0	26	*
#	0	27	#
#	0	29	*
#	0	31	*
#	0	33	*
#	0	34	#
#	0	36	*
|	0	37	*
#	0	43	*
#	0	45	#
<	0	46	*
#	0	47	*
#	0	48	?
#	0	49	*
v	0	50	*
#	0	53	?
#	0	56	?
<	0	57	*
#	0	58	#
<	0	63	*
#	0	64	#
>	0	67	*
#	0	69	*
#	0	72	#
#	0	73	*
#	0	74	?
v	0	77	*
>	0	78	*
|	0	79	|
<	1	2	*
=	1	5	?
<	1	6	<
<	1	7	<
<	1	8	<
<	1	9	<
<	1	10	*
|	1	11	*
<	1	14	<
|	1	15	*
|	1	17	|
<	1	18	<
|	1	20	|
|	1	22	*
<	1	24	<
|	1	28	|
<	1	29	*
<	1	32	*
<	1	37	*
<	1	38	<
<	1	39	<
<	1	42	<
|	1	45	*
<	1	46	<
|	1	47	|
<	1	54	<
|	1	59	|
|	1	62	*
<	1	63	*
|	1	71	*
<	1	72	*
|	1	74	|
|	1	76	|
<	1	77	<
#	2	0	*
>	2	1	*
=	2	2	*
#	2	3	#
v	2	4	v
#	2	6	#
#	2	8	?
#	2	11	*
v	2	12	v
|	2	15	|
>	2	16	>
>	2	17	*
v	2	18	*
>	2	20	>
#	2	22	*
>	2	23	*
#	2	26	*
v	2	28	*
v	2	29	v
#	2	32	*
#	2	38	#
<	2	39	<
v	2	41	*
#	2	43	*
#	2	45	#
v	2	47	*
#	2	49	#
v	2	50	*
>	2	51	>
#	2	54	*
#	2	55	*
#	2	57	*
#	2	58	#
#	2	62	#
#	2	66	#
#	2	67	*
>	2	70	>
>	2	72	*
#	2	73	*
=	2	75	?
v	2	76	*
=	3	3	*
#	3	4	#
>	3	5	*
#	3	6	*
#	3	8	#
#	3	10	#
#	3	12	*
^	3	13	*
#	3	16	*
|	3	17	*
#	3	18	*
#	3	21	*
#	3	26	*
#	3	30	#
#	3	31	*
#	3	32	#
#	3	33	*
<	3	35	*
#	3	36	#
<	3	39	<
>	3	42	>
#	3	44	#
#	3	45	*
#	3	47	*
#	3	48	*
v	3	52	v
#	3	54	*
#	3	55	*
#	3	56	*
v	3	61	*
#	3	62	#
#	3	66	?
#	3	68	#
#	3	72	#
#	3	74	#
#	3	75	#
v	3	76	*
<	3	77	*
>	3	79	*
|	4	5	?
#	4	6	?
#	4	7	*
#	4	11	*
>	4	12	*
#	4	14	?
>	4	17	*
#	4	18	?
<	4	19	?
>	4	21	*
v	4	27	*
#	4	28	*
>	4	31	*
#	4	32	#
v	4	33	*
>	4	34	>
v	4	39	*
v	4	41	*
>	4	43	*
#	4	44	*
v	4	46	v
v	4	48	?
#	4	49	*
#	4	51	#
>	4	53	*
>	4	55	*
#	4	60	*
#	4	65	*
#	4	66	?
>	4	67	*
#	4	69	*
>	4	73	*
>	4	74	*
v	4	75	v
#	4	76	*
|	4	78	*
<	5	2	<
<	5	3	*
=	5	5	*
<	5	7	*
<	5	9	*
<	5	10	*
|	5	11	|
|	5	12	|
|	5	16	|
|	5	17	*
<	5	18	*
<	5	19	*
|	5	22	|
<	5	24	*
|	5	26	|
|	5	28	|
|	5	30	*
<	5	32	<
<	5	33	*
|	5	34	*
<	5	35	*
<	5	37	*
<	5	41	<
|	5	45	*
<	5	46	<
<	5	48	<
<	5	50	<
|	5	53	|
<	5	54	*
<	5	57	<
|	5	59	|
|	5	62	|
|	5	64	|
<	5	65	?
<	5	66	<
<	5	68	<
|	5	70	|
|	5	73	*
|	5	76	|
|	5	78	*
|	5	79	*
#	6	3	*
>	6	5	>
v	6	8	*
>	6	9	>
>	6	10	?
>	6	14	>
|	6	15	*
#	6	16	#
>	6	17	>
#	6	18	*
<	6	19	?
#	6	22	#
#	6	27	#
v	6	28	?
v	6	30	v
>	6	31	>
v	6	33	v
v	6	35	v
#	6	38	*
>	6	43	>
v	6	45	*
v	6	47	*
v	6	48	?
#	6	49	*
v	6	50	v
>	6	51	>
#	6	54	#
v	6	57	*
#	6	58	*
#	6	59	*
#	6	61	#
#	6	62	*
v	6	63	*
>	6	65	>
#	6	66	*
#	6	67	?
#	6	69	*
#	6	71	#
#	6	75	*
v	6	76	v
#	6	77	?
>	6	79	>
#	7	2	#
#	7	4	*
>	7	5	*
>	7	9	*
>	7	10	*
#	7	11	?
#	7	12	#
>	7	14	*
#	7	20	?
>	7	21	>
>	7	23	*
>	7	25	>
>	7	31	*
>	7	32	*
>	7	37	>
#	7	38	*
#	7	40	#
v	7	41	*
>	7	42	>
v	7	44	*
v	7	45	v
v	7	48	?
>	7	55	*
v	7	57	v
v	7	63	v
#	7	64	#
>	7	65	*
#	7	72	*
#	7	74	?
#	7	75	*
v	7	76	v
>	7	79	*
>	8	5	>
v	8	6	*
=	8	8	*
#	8	10	?
