#	0	2	*
<	0	3	*
#	0	5	#
#	0	6	*
#	0	8	?
#	0	9	*
#	0	10	#
#	0	11	*
#	0	13	*
#	0	16	?
>	0	17	*
#	0	19	*
v	0	21	v
|	0	24	?
|	0	27	*
#	0	29	*
<	0	30	*
#	0	35	*
#	0	38	*
#	0	39	#
#	0	40	*
#	0	41	*
#	0	42	?
>	0	44	>
#	0	47	?
|	0	52	|
#	0	54	*
#	0	55	*
#	0	57	*
#	0	59	*
#	0	61	?
#	0	67	*
#	0	68	*
#	0	69	?
<	0	70	*
#	0	71	?
<	0	76	*
|	0	79	|
#	1	0	#
=	1	2	*
#	1	5	*
>	1	7	*
#	1	8	*
>	1	9	>
v	1	11	*
#	1	12	*
#	1	13	#
#	1	14	*
#	1	18	#
#	1	21	*
v	1	23	v
>	1	24	>
#	1	29	#
>	1	32	*
v	1	33	*
#	1	37	#
|	1	44	|
>	1	46	*
>	1	47	*
#	1	48	#
#	1	49	#
v	1	51	v
>	1	52	>
#	1	55	#
^	1	56	^
>	1	57	*
#	1	59	*
#	1	61	*
#	1	64	*
v	1	69	v
#	1	70	#
#	1	73	*
v	1	74	v
#	1	75	#
#	1	76	*
>	1	77	>
#	2	0	*
=	2	1	*
=	2	2	*
v	2	4	v
#	2	5	#
v	2	11	v
#	2	12	*
#	2	13	#
>	2	17	*
#	2	18	*
#	2	21	#
#	2	22	#
>	2	24	>
>	2	25	>
>	2	27	*
#	2	28	#
v	2	30	v
>	2	31	*
>	2	32	>
#	2	37	#
#	2	39	*
>	2	40	*
>	2	41	*
#	2	42	#
#	2	45	*
>	2	46	>
>	2	47	>
#	2	48	#
#	2	49	*
#	2	50	*
v	2	51	v
>	2	53	*
^	2	56	*
>	2	57	*
#	2	58	#
#	2	59	*
#	2	60	*
#	2	63	*
#	2	65	*
#	2	70	*
#	2	73	*
v	2	74	*
>	2	77	*
>	2	78	>
>	3	0	*
>	3	1	>
>	3	2	>
=	3	3	*
v	3	4	v
>	3	5	?
v	3	6	v
v	3	8	v
>	3	9	*
>	3	15	>
>	3	17	>
v	3	22	*
>	3	24	*
>	3	25	*
v	3	26	*
>	3	27	*
>	3	29	>
v	3	30	*
>	3	34	>
>	3	37	>
>	3	42	*
>	3	44	*
>	3	45	>
>	3	46	*
>	3	47	>
v	3	48	*
v	3	51	*
v	3	56	v
v	3	58	*
v	3	60	*
v	3	63	*
>	3	64	*
v	3	66	*
>	3	67	*
>	3	70	*
>	3	72	*
v	3	73	*
v	3	75	*
>	3	78	>
v	3	79	?
>	4	0	>
v	4	1	v
>	4	6	>
v	4	7	v
>	4	9	>
#	4	11	#
v	4	12	*
v	4	13	*
#	4	14	*
>	4	17	*
>	4	19	*
v	4	21	*
v	4	24	*
^	4	27	*
#	4	29	#
#	4	30	*
|	4	31	|
#	4	32	*
#	4	34	#
#	4	41	#
>	4	45	*
#	4	47	*
v	4	50	v
#	4	51	#
|	4	52	*
v	4	53	*
>	4	54	*
>	4	56	*
#	4	59	#
v	4	60	v
#	4	61	#
#	4	62	*
#	4	63	#
#	4	65	*
#	4	66	*
v	4	67	v
#	4	69	*
#	4	75	*
#	4	76	*
#	5	1	*
v	5	6	v
v	5	10	v
>	5	14	>
>	5	15	>
|	5	17	|
#	5	20	*
#	5	21	#
v	5	22	?
>	5	24	>
>	5	25	*
>	5	28	>
#	5	29	*
v	5	30	v
v	5	33	?
#	5	34	#
#	5	35	#
#	5	36	*
#	5	38	*
#	5	40	?
>	5	42	*
>	5	44	>
>	5	45	*
#	5	50	*
v	5	51	v
>	5	52	>
#	5	57	*
#	5	61	?
v	5	62	v
#	5	63	#
v	5	65	*
#	5	67	#
#	5	68	*
#	5	69	*
#	5	70	*
v	5	71	*
v	5	74	*
v	5	75	v
#	5	76	*
#	5	78	#
#	6	0	*
v	6	1	v
#	6	8	*
#	6	10	*
#	6	11	*
v	6	13	?
#	6	14	?
#	6	16	*
#	6	20	?
#	6	22	?
#	6	24	?
>	6	25	*
#	6	26	*
#	6	28	#
|	6	31	*
>	6	33	*
#	6	34	*
>	6	40	*
#	6	41	?
#	6	45	*
#	6	48	*
#	6	49	#
>	6	54	?
>	6	56	*
#	6	58	#
#	6	59	*
#	6	62	?
#	6	63	#
#	6	64	#
#	6	69	*
<	6	74	*
#	6	75	?
#	6	76	#
>	6	77	>
#	6	78	?
#	7	0	#
<	7	1	*
<	7	2	<
#	7	5	#
=	7	7	*
#	7	8	#
#	7	9	*
#	7	10	*
>	7	15	*
>	7	17	*
#	7	18	*
v	7	20	v
#	7	22	*
v	7	23	*
|	7	25	|
#	7	26	#
>	7	27	>
#	7	29	*
>	7	31	>
>	7	32	>
#	7	40	*
>	7	47	*
#	7	48	#
#	7	49	*
#	7	51	#
>	7	52	*
#	7	53	*
|	7	55	|
#	7	61	#
#	7	62	#
#	7	65	#
#	7	66	#
#	7	67	*
#	7	68	*
#	7	69	*
#	7	72	#
#	8	1	*
#	8	2	#
#	8	5	?
#	8	6	*
#	8	10	#
#	8	11	*
<	8	13	<
|	8	17	|
#	8	19	#
<	8	21	<
|	8	25	|
#	8	26	#
#	8	36	?
#	8	38	#
#	8	42	*
|	8	44	|
|	8	46	?
#	8	48	*
#	8	50	*
#	8	51	*
#	8	54	*
|	8	55	|
#	8	57	?
#	8	62	*
#	8	63	#
#	8	64	#
v	8	67	?
<	8	71	*
>	8	73	?
v	8	74	v
<	8	75	*
#	8	76	#
|	8	77	|
#	8	79	*
#	9	0	*
<	9	3	*
#	9	7	*
#	9	8	?
=	9	9	*
#	9	10	#
#	9	11	*
#	9	12	*
#	9	13	#
#	9	14	*
#	9	16	*
#	9	19	*
#	9	20	*
>	9	25	*
#	9	28	*
#	9	32	?
#	9	36	?
#	9	37	?
#	9	39	*
<	9	41	?
#	9	45	*
#	9	46	?
#	9	47	*
<	9	48	<
#	9	51	#
|	9	52	*
#	9	53	*
#	9	54	*
#	9	57	?
#	9	63	?
#	9	66	*
#	9	67	*
v	9	68	?
#	9	69	?
#	9	72	?
v	9	74	?
#	9	75	?
>	9	77	*
<	9	78	*
#	10	1	#
#	10	2	#
v	10	3	v
#	10	6	*
#	10	7	*
<	10	13	<
>	10	15	>
^	10	19	?
#	10	21	?
>	10	22	>
v	10	23	*
#	10	24	*
|	10	25	*
>	10	27	>
#	10	30	*
>	10	32	*
#	10	34	*
>	10	35	*
#	10	37	*
#	10	40	#
#	10	42	*
|	10	45	*
#	10	47	*
#	10	50	#
>	10	52	*
#	10	54	?
#	10	56	*
>	10	57	?
#	10	59	#
#	10	64	#
#	10	66	#
#	10	68	*
#	10	69	*
#	10	71	#
>	10	73	*
<	10	74	*
>	10	79	*
#	11	0	*
v	11	1	*
v	11	5	v
#	11	6	*
#	11	7	#
#	11	8	*
#	11	9	*
=	11	11	*
#	11	12	*
v	11	14	*
#	11	16	*
#	11	18	#
#	11	19	?
#	11	20	*
v	11	21	*
#	11	22	?
#	11	24	*
#	11	27	*
>	11	32	>
#	11	36	*
#	11	38	#
v	11	39	*
#	11	40	?
#	11	42	*
#	11	46	?
v	11	48	*
#	11	49	*
#	11	50	#
#	11	51	*
v	11	53	*
#	11	54	*
>	11	57	>
#	11	58	#
#	11	61	?
#	11	62	?
#	11	63	*
#	11	64	#
#	11	66	#
#	11	67	?
#	11	70	*
#	11	71	*
#	11	72	*
<	11	74	*
>	11	77	*
#	12	1	*
#	12	2	*
v	12	4	*
v	12	6	v
#	12	8	?
#	12	9	*
#	12	10	#
#	12	11	*
=	12	12	*
>	12	15	>
v	12	16	v
>	12	17	*
#	12	19	#
#	12	22	?
#	12	24	?
|	12	25	*
>	12	29	*
#	12	30	?
#	12	33	*
#	12	36	?
#	12	37	*
v	12	38	?
#	12	40	*
v	12	43	*
>	12	44	*
>	12	45	*
#	12	46	*
>	12	47	*
#	12	51	*
>	12	52	*
v	12	54	*
#	12	55	*
#	12	56	#
v	12	58	*
v	12	60	v
#	12	61	*
>	12	64	>
#	12	67	?
#	12	68	?
#	12	69	?
#	12	70	*
#	12	73	?
#	12	75	?
>	12	76	*
>	12	77	>
#	12	78	?
#	13	0	*
v	13	3	v
v	13	4	*
>	13	7	>
#	13	11	#
#	13	12	#
v	13	14	*
#	13	18	*
>	13	22	>
|	13	25	*
>	13	27	>
#	13	28	#
#	13	33	*
v	13	38	*
#	13	41	#
#	13	43	#
|	13	44	|
#	13	45	#
#	13	51	*
^	13	55	*
>	13	57	>
#	13	59	*
v	13	61	v
#	13	62	#
>	13	65	>
#	13	66	#
#	13	68	*
#	13	69	*
v	13	74	*
#	13	76	#
>	13	77	>
#	13	78	*
#	14	0	?
#	14	1	*
#	14	4	*
#	14	9	*
v	14	11	*
#	14	12	?
v	14	13	*
=	14	14	*
#	14	16	*
|	14	17	|
>	14	18	*
>	14	19	?
#	14	20	#
#	14	22	?
#	14	23	#
>	14	25	*
v	14	30	v
#	14	35	*
#	14	37	*
<	14	39	<
#	14	40	?
#	14	43	?
>	14	45	*
#	14	47	#
#	14	48	*
#	14	49	*
#	14	50	*
#	14	51	#
>	14	55	*
#	14	58	#
#	14	60	#
#	14	61	?
#	14	62	?
#	14	63	#
#	14	64	*
#	14	68	?
#	14	69	*
#	14	70	*
v	14	71	*
v	14	74	*
#	14	76	*
#	14	78	?
#	14	79	?
<	15	1	<
^	15	4	?
<	15	7	*
#	15	8	#
#	15	14	#
=	15	15	*
#	15	16	*
|	15	17	|
|	15	18	*
|	15	19	*
#	15	20	#
^	15	23	*
|	15	25	|
#	15	30	#
#	15	32	*
|	15	33	|
|	15	36	|
|	15	37	|
|	15	38	*
#	15	41	*
#	15	42	*
#	15	43	*
|	15	44	*
|	15	45	|
<	15	50	<
#	15	51	#
<	15	53	<
|	15	56	*
#	15	57	#
<	15	58	*
#	15	59	*
#	15	61	#
#	15	62	#
#	15	64	#
<	15	67	<
#	15	72	*
#	15	73	?
|	15	77	*
#	15	78	#
#	15	79	#
v	16	2	v
#	16	4	#
#	16	5	#
#	16	6	*
#	16	9	*
v	16	10	v
#	16	11	*
v	16	13	v
#	16	14	*
#	16	15	*
=	16	16	*
#	16	20	#
#	16	21	?
v	16	26	*
#	16	27	*
>	16	28	*
#	16	30	*
>	16	38	*
#	16	40	*
#	16	41	?
#	16	42	*
#	16	47	*
v	16	49	*
v	16	51	v
#	16	54	?
#	16	57	?
#	16	58	?
v	16	62	v
>	16	64	*
#	16	68	*
#	16	71	#
#	16	72	?
v	16	74	*
#	16	75	*
v	16	76	v
|	16	77	?
v	16	78	v
#	16	79	?
<	17	0	*
<	17	2	*
<	17	4	*
<	17	6	<
<	17	7	*
<	17	10	<
<	17	11	<
<	17	12	*
|	17	16	?
=	17	17	*
|	17	18	*
|	17	19	|
<	17	22	<
|	17	24	|
<	17	26	*
|	17	27	*
<	17	33	<
<	17	34	<
|	17	36	*
|	17	39	*
|	17	45	|
<	17	46	<
<	17	47	*
<	17	48	*
|	17	50	|
<	17	51	*
|	17	52	*
<	17	57	*
|	17	58	*
|	17	60	|
<	17	61	*
<	17	62	<
|	17	64	*
<	17	65	<
<	17	67	<
<	17	71	*
<	17	72	<
|	17	79	*
#	18	2	*
#	18	6	#
#	18	7	*
#	18	9	#
|	18	10	|
<	18	12	<
#	18	13	*
<	18	14	*
|	18	15	*
|	18	17	*
#	18	21	*
<	18	23	<
|	18	24	|
|	18	25	|
^	18	26	^
#	18	29	*
|	18	31	|
#	18	33	#
#	18	34	#
|	18	35	|
#	18	37	*
<	18	39	*
>	18	44	>
=	18	45	=
|	18	46	*
#	18	47	*
#	18	49	#
#	18	55	*
#	18	56	*
|	18	58	*
|	18	59	*
<	18	62	*
<	18	64	*
|	18	65	*
#	18	67	*
<	18	68	<
<	18	69	*
#	18	71	*
#	18	72	*
|	18	73	|
#	18	75	*
|	18	79	|
#	19	0	*
#	19	1	#
<	19	3	<
<	19	4	*
<	19	5	<
#	19	6	#
#	19	9	*
|	19	15	*
<	19	16	<
=	19	19	*
|	19	22	|
>	19	25	>
v	19	26	*
|	19	27	|
#	19	29	?
#	19	30	#
|	19	31	*
|	19	32	|
#	19	33	#
#	19	36	*
#	19	38	#
<	19	39	<
#	19	41	*
#	19	42	*
#	19	43	?
>	19	44	>
#	19	48	*
#	19	50	#
#	19	51	#
#	19	58	*
#	19	59	*
#	19	60	?
#	19	66	#
#	19	68	#
|	19	73	*
v	19	74	v
#	19	76	*
|	19	77	|
#	19	78	#
#	20	4	#
#	20	5	*
#	20	8	?
#	20	9	*
#	20	10	#
#	20	11	*
#	20	19	#
#	20	21	#
#	20	22	*
#	20	23	*
>	20	25	>
#	20	26	*
#	20	27	*
#	20	29	#
v	20	30	v
|	20	31	*
#	20	35	*
#	20	36	?
#	20	37	*
>	20	38	*
#	20	40	*
v	20	41	*
#	20	42	*
#	20	43	*
>	20	44	>
#	20	45	#
^	20	47	?
#	20	49	#
#	20	54	#
>	20	55	*
>	20	56	*
|	20	57	*
#	20	65	#
#	20	66	*
#	20	67	#
#	20	68	*
#	20	69	?
#	20	72	*
#	20	73	*
#	20	76	#
>	20	79	*
#	21	1	*
v	21	4	*
#	21	7	#
#	21	9	#
v	21	11	*
#	21	13	#
#	21	14	#
