=	0	0	*
v	0	1	v
#	0	3	*
>	0	4	*
#	0	8	#
>	0	11	*
#	0	12	*
>	0	15	>
v	0	17	v
#	0	18	#
#	0	19	#
v	0	20	?
#	0	22	#
#	0	24	#
>	0	27	>
#	0	28	*
#	0	29	*
v	0	30	v
>	0	31	>
#	0	32	*
>	0	35	>
>	0	38	>
v	0	39	v
<	0	43	*
#	0	44	*
v	0	45	*
v	0	47	*
^	0	48	*
<	0	49	*
#	0	52	*
>	0	53	>
v	0	54	*
#	0	56	*
>	0	57	>
#	0	59	*
#	0	61	#
#	0	63	#
>	0	68	*
v	0	69	*
#	0	74	#
#	0	79	#
#	1	6	*
>	1	9	*
v	1	10	v
#	1	11	*
#	1	12	*
#	1	14	*
#	1	15	*
#	1	16	*
v	1	21	*
#	1	26	?
#	1	27	*
#	1	28	?
#	1	31	?
#	1	32	?
#	1	35	?
#	1	36	#
#	1	38	?
#	1	40	*
#	1	41	#
v	1	43	v
#	1	47	*
#	1	50	#
|	1	53	?
>	1	54	*
#	1	56	*
v	1	57	*
#	1	59	*
#	1	60	#
v	1	61	*
#	1	62	*
#	1	64	?
#	1	65	*
#	1	68	*
#	1	75	#
#	1	77	*
#	1	78	*
#	2	4	#
>	2	5	*
v	2	6	*
#	2	7	#
=	2	10	*
#	2	11	*
v	2	13	*
#	2	15	#
#	2	17	#
#	2	18	#
#	2	22	*
|	2	24	*
#	2	28	*
#	2	29	*
#	2	30	?
#	2	31	#
v	2	34	v
#	2	37	#
#	2	38	#
#	2	40	*
#	2	46	#
#	2	47	*
#	2	50	*
>	2	51	*
#	2	56	#
#	2	57	#
v	2	58	*
v	2	60	*
#	2	64	?
>	2	66	>
#	2	68	#
#	2	69	*
#	2	70	*
#	2	71	#
|	2	72	*
#	3	0	*
#	3	2	#
#	3	4	*
#	3	5	*
v	3	6	v
>	3	9	*
#	3	10	#
>	3	11	>
#	3	13	#
v	3	16	*
v	3	17	v
v	3	18	v
#	3	19	*
v	3	20	*
>	3	23	>
#	3	26	?
v	3	30	*
>	3	32	*
v	3	34	v
#	3	35	#
#	3	36	*
#	3	37	#
#	3	38	*
#	3	39	*
#	3	40	?
v	3	41	*
<	3	43	*
#	3	45	#
#	3	46	*
v	3	49	v
>	3	50	>
>	3	51	*
#	3	57	#
#	3	58	#
#	3	60	#
v	3	63	*
#	3	68	#
>	3	70	*
>	3	74	*
>	3	75	*
v	3	79	v
<	4	0	*
#	4	3	*
>	4	5	*
#	4	6	*
#	4	8	#
|	4	9	|
>	4	11	*
#	4	12	*
#	4	15	#
#	4	16	?
<	4	18	<
#	4	19	#
#	4	21	#
#	4	25	*
#	4	26	#
#	4	28	#
#	4	29	#
#	4	30	*
v	4	34	*
#	4	37	*
#	4	38	?
#	4	40	?
#	4	41	*
#	4	47	#
>	4	50	*
#	4	52	#
#	4	54	*
v	4	58	*
#	4	62	#
v	4	64	*
#	4	65	*
>	4	68	*
>	4	70	*
#	4	71	*
|	4	72	*
#	4	73	#
>	4	75	>
#	4	79	#
<	5	0	<
<	5	2	*
#	5	3	*
<	5	4	*
=	5	5	*
<	5	6	*
|	5	9	*
<	5	10	*
|	5	11	|
^	5	13	?
#	5	14	#
#	5	15	#
<	5	18	*
#	5	19	*
<	5	21	*
#	5	23	#
#	5	26	#
#	5	27	*
#	5	28	*
<	5	29	*
#	5	32	#
#	5	34	#
<	5	35	*
#	5	36	#
#	5	37	#
#	5	40	#
<	5	41	<
#	5	42	#
<	5	43	*
|	5	44	|
#	5	45	#
|	5	46	*
