|	two ( bark hippo )	no hippo
|	two ( bark hungry )	no hungry
|	two ( bark non-ape )	no non-ape
|	two ( bark ape )	no ape
|	two ( bark animal )	no animal
|	two ( bark dog )	no dog
|	two ( bark cat )	no cat
|	two ( bark unable )	no unable
|	two ( bark able )	no able
|	two ( bark Thai )	no Thai
|	two ( bark Asian )	no Asian
|	two ( bark bird )	no bird
|	two ( bark crow )	no crow
|	two ( bark sofa )	no sofa
|	two ( bark couch )	no couch
|	two ( bark snail )	no snail
|	two ( bark vertebrate )	no vertebrate
|	two ( bark invertebrate )	no invertebrate
|	two ( bark bark )	no bark
|	two ( bark puppy )	no puppy
|	two ( bark feline )	no feline
|	two ( bark mobile )	no mobile
|	two ( bark immobile )	no immobile
|	two ( bark dead )	no dead
|	two ( bark live )	no live
|	two ( bark European )	no European
|	two ( bark French )	no French
|	two ( bark Parisian )	no Parisian
|	two ( bark human )	no human
|	two ( bark animate )	no animate
|	two ( bark inanimate )	no inanimate
|	two ( bark seat )	no seat
|	two ( bark bench )	no bench
|	two ( bark woody )	no woody
|	two ( bark plant )	no plant
|	two ( bark tree )	no tree
|	two ( bark oak )	no oak
|	two ( bark bush )	no bush
|	two ( bark destructible )	no destructible
|	two ( bark indestructible )	no indestructible
|	two ( bark mammal )	no mammal
