<	all ( European hippo )	some hippo
<	all ( European hungry )	some hungry
<	all ( European non-ape )	some non-ape
<	all ( European ape )	some ape
<	all ( European animal )	some animal
<	all ( European dog )	some dog
<	all ( European cat )	some cat
<	all ( European unable )	some unable
<	all ( European able )	some able
<	all ( European Thai )	some Thai
<	all ( European Asian )	some Asian
<	all ( European bird )	some bird
<	all ( European crow )	some crow
<	all ( European sofa )	some sofa
<	all ( European couch )	some couch
<	all ( European snail )	some snail
<	all ( European vertebrate )	some vertebrate
<	all ( European invertebrate )	some invertebrate
<	all ( European bark )	some bark
<	all ( European puppy )	some puppy
<	all ( European feline )	some feline
<	all ( European mobile )	some mobile
<	all ( European immobile )	some immobile
<	all ( European dead )	some dead
<	all ( European live )	some live
<	all ( European European )	some European
<	all ( European French )	some French
<	all ( European Parisian )	some Parisian
<	all ( European human )	some human
<	all ( European animate )	some animate
<	all ( European inanimate )	some inanimate
<	all ( European seat )	some seat
<	all ( European bench )	some bench
<	all ( European woody )	some woody
<	all ( European plant )	some plant
<	all ( European tree )	some tree
<	all ( European oak )	some oak
<	all ( European bush )	some bush
<	all ( European destructible )	some destructible
<	all ( European indestructible )	some indestructible
<	all ( European mammal )	some mammal
