% Removed relations between quantifiers and predicates.
% Predicates %
<	hippo	non-ape
<	dog	non-ape
<	cat	non-ape
<	bird	non-ape
<	crow	non-ape
<	sofa	non-ape
<	couch	non-ape
<	snail	non-ape
<	invertebrate	non-ape
<	puppy	non-ape
<	feline	non-ape
<	immobile	non-ape
<	seat	non-ape
<	bench	non-ape
<	woody	non-ape
<	plant	non-ape
<	tree	non-ape
<	oak	non-ape
<	bush	non-ape
<	indestructible	non-ape
<	human	ape
<	hippo	animal
<	hungry	animal
<	ape	animal
<	dog	animal
<	cat	animal
<	bird	animal
<	crow	animal
<	snail	animal
<	vertebrate	animal
<	invertebrate	animal
<	bark	animal
<	puppy	animal
<	feline	animal
<	human	animal
<	mammal	animal
<	puppy	dog
<	Thai	Asian
<	crow	bird
<	hippo	vertebrate
<	ape	vertebrate
<	dog	vertebrate
<	cat	vertebrate
<	bird	vertebrate
<	crow	vertebrate
<	bark	vertebrate
<	puppy	vertebrate
<	feline	vertebrate
<	human	vertebrate
<	mammal	vertebrate
<	snail	invertebrate
<	cat	feline
<	hippo	mobile
<	ape	mobile
<	animal	mobile
<	dog	mobile
<	cat	mobile
<	bird	mobile
<	crow	mobile
<	snail	mobile
<	vertebrate	mobile
<	bark	mobile
<	puppy	mobile
<	feline	mobile
<	human	mobile
<	animate	mobile
<	mammal	mobile
<	hungry	live
<	bark	live
<	French	European
<	Parisian	European
<	Parisian	French
<	hungry	animate
<	bark	animate
<	sofa	inanimate
<	couch	inanimate
<	immobile	inanimate
<	dead	inanimate
<	seat	inanimate
<	bench	inanimate
<	woody	inanimate
<	plant	inanimate
<	tree	inanimate
<	oak	inanimate
<	bush	inanimate
<	sofa	seat
<	couch	seat
<	bench	seat
<	tree	plant
<	oak	plant
<	bush	plant
<	oak	tree
<	hippo	destructible
<	ape	destructible
<	animal	destructible
<	dog	destructible
<	cat	destructible
<	bird	destructible
<	crow	destructible
<	sofa	destructible
<	couch	destructible
<	snail	destructible
<	vertebrate	destructible
<	invertebrate	destructible
<	bark	destructible
<	puppy	destructible
<	feline	destructible
<	dead	destructible
<	live	destructible
<	human	destructible
<	animate	destructible
<	seat	destructible
<	bench	destructible
<	woody	destructible
<	plant	destructible
<	tree	destructible
<	oak	destructible
<	bush	destructible
<	mammal	destructible
<	hippo	mammal
<	ape	mammal
<	dog	mammal
<	cat	mammal
<	bark	mammal
<	puppy	mammal
<	feline	mammal
<	human	mammal
