=	0	0	=
#	0	2	#
#	0	3	#
#	0	5	#
|	0	6	|
#	0	8	#
<	0	9	<
|	0	11	|
#	0	14	#
#	0	15	#
>	0	17	>
#	0	18	#
#	0	19	#
>	0	21	>
#	0	22	#
#	0	24	#
#	0	25	?
#	0	26	#
#	0	28	#
<	0	29	<
#	0	30	#
#	0	31	#
#	0	32	#
#	0	33	#
v	0	36	v
<	0	37	<
#	0	38	#
#	0	39	?
>	0	40	>
#	0	43	#
#	0	44	#
#	0	48	#
#	0	50	?
#	0	51	#
<	0	54	<
#	0	58	#
#	0	59	#
|	0	62	|
#	0	63	#
#	0	64	#
#	0	65	#
#	0	68	#
#	0	69	#
#	0	70	#
#	0	72	#
#	0	77	#
|	0	78	|
#	0	80	#
v	0	81	v
<	0	82	<
#	0	84	#
>	0	86	>
#	0	87	#
#	0	88	?
v	0	89	v
#	0	90	#
#	0	91	#
#	0	92	#
#	0	93	#
#	0	94	?
#	0	95	#
#	0	96	?
#	0	97	#
=	1	1	=
v	1	4	v
#	1	5	#
>	1	6	>
<	1	7	<
#	1	9	#
#	1	12	?
#	1	13	?
<	1	14	?
|	1	17	|
#	1	18	#
#	1	19	#
#	1	20	#
|	1	21	|
#	1	22	#
#	1	23	#
|	1	24	|
#	1	26	#
#	1	27	#
#	1	31	#
#	1	32	#
#	1	33	#
#	1	34	#
#	1	38	#
|	1	40	|
#	1	42	#
#	1	43	#
#	1	46	#
v	1	47	v
#	1	50	#
#	1	52	#
v	1	53	v
<	1	54	<
#	1	57	#
#	1	58	#
#	1	63	#
#	1	64	?
#	1	65	#
#	1	66	#
#	1	67	?
#	1	69	#
<	1	70	<
|	1	71	|
#	1	72	#
#	1	73	#
#	1	76	#
#	1	77	#
#	1	79	#
#	1	80	#
<	1	81	<
v	1	82	v
#	1	83	#
|	1	84	|
#	1	85	#
>	1	86	>
#	1	88	#
<	1	89	<
#	1	90	?
#	1	92	#
|	1	94	|
v	1	95	v
#	1	96	?
#	1	98	#
#	1	99	#
#	2	0	#
=	2	2	=
<	2	4	<
#	2	7	#
<	2	8	<
<	2	9	<
#	2	10	#
#	2	13	#
<	2	14	<
#	2	16	#
|	2	17	|
|	2	18	|
|	2	21	|
#	2	22	#
#	2	23	#
|	2	24	|
<	2	26	<
#	2	27	#
#	2	28	#
<	2	29	<
|	2	31	|
#	2	32	#
<	2	33	<
|	2	34	|
#	2	35	#
<	2	37	<
#	2	39	#
#	2	42	#
#	2	43	#
|	2	44	|
<	2	45	<
#	2	46	#
<	2	47	<
|	2	48	|
#	2	49	#
#	2	50	#
#	2	51	#
^	2	52	^
v	2	53	v
<	2	54	<
<	2	57	<
<	2	58	<
<	2	61	<
<	2	64	<
<	2	65	<
<	2	66	<
#	2	67	#
#	2	69	#
#	2	70	#
#	2	71	#
<	2	72	<
#	2	73	#
#	2	74	#
#	2	75	#
|	2	76	|
#	2	77	#
|	2	78	|
<	2	79	<
#	2	80	#
<	2	81	<
#	2	84	#
=	2	85	=
<	2	87	<
#	2	88	#
|	2	91	|
<	2	92	<
#	2	93	#
#	2	95	#
|	2	96	|
#	2	97	#
#	2	98	#
|	2	99	|
#	3	1	#
>	3	2	>
=	3	3	=
v	3	4	v
>	3	5	>
>	3	6	>
#	3	7	#
#	3	9	#
#	3	13	#
#	3	14	#
#	3	15	#
#	3	16	#
>	3	17	>
>	3	20	>
>	3	21	>
#	3	24	#
>	3	25	>
#	3	26	#
#	3	27	#
#	3	28	#
#	3	30	#
v	3	31	v
#	3	32	#
#	3	33	#
^	3	34	^
#	3	35	#
v	3	36	v
#	3	38	#
v	3	39	v
v	3	44	v
<	3	47	<
#	3	48	#
#	3	51	#
v	3	53	v
#	3	55	#
#	3	57	#
#	3	60	#
#	3	61	#
#	3	62	#
#	3	64	#
#	3	65	#
<	3	66	<
#	3	67	#
