=	0	0	=
=	0	1	#
#	0	2	#
#	0	3	#
v	0	4	v
#	0	5	#
v	0	6	v
<	0	7	<
v	0	8	v
#	0	9	#
>	0	10	>
<	0	11	<
|	0	12	|
|	0	13	|
=	1	0	#
=	1	1	=
#	1	2	#
#	1	3	#
v	1	4	v
#	1	5	#
v	1	6	v
<	1	7	<
v	1	8	v
#	1	9	#
>	1	10	>
<	1	11	<
|	1	12	|
|	1	13	|
#	2	0	#
#	2	1	#
=	2	2	=
#	2	3	#
v	2	4	v
=	2	5	=
<	2	6	<
v	2	7	v
<	2	8	<
^	2	9	^
|	2	10	|
v	2	11	v
>	2	12	>
>	2	13	>
#	3	0	#
#	3	1	#
#	3	2	#
=	3	3	#
<	3	4	#
#	3	5	#
v	3	6	v
v	3	7	v
v	3	8	v
#	3	9	#
>	3	10	>
v	3	11	v
>	3	12	>
>	3	13	>
v	4	0	v
v	4	1	v
v	4	2	v
>	4	3	#
=	4	4	#
v	4	5	v
v	4	6	v
v	4	7	v
v	4	8	v
>	4	9	>
>	4	10	>
v	4	11	v
>	4	12	>
>	4	13	>
#	5	0	#
#	5	1	#
=	5	2	=
#	5	3	#
v	5	4	v
=	5	5	=
<	5	6	<
v	5	7	v
<	5	8	<
^	5	9	^
|	5	10	|
v	5	11	v
>	5	12	>
>	5	13	>
v	6	0	v
v	6	1	v
>	6	2	>
v	6	3	v
v	6	4	v
>	6	5	>
=	6	6	=
v	6	7	v
=	6	8	=
v	6	9	v
^	6	10	^
v	6	11	v
>	6	12	>
>	6	13	>
>	7	0	>
>	7	1	>
v	7	2	v
v	7	3	v
v	7	4	v
v	7	5	v
v	7	6	v
=	7	7	=
v	7	8	v
>	7	9	>
>	7	10	>
=	7	11	=
^	7	12	^
^	7	13	^
v	8	0	v
v	8	1	v
>	8	2	>
v	8	3	v
v	8	4	v
>	8	5	>
=	8	6	=
v	8	7	v
=	8	8	=
v	8	9	v
^	8	10	^
v	8	11	v
>	8	12	>
>	8	13	>
#	9	0	#
#	9	1	#
^	9	2	^
#	9	3	#
<	9	4	<
^	9	5	^
v	9	6	v
<	9	7	<
v	9	8	v
=	9	9	=
>	9	10	>
<	9	11	<
|	9	12	|
|	9	13	|
<	10	0	<
<	10	1	<
|	10	2	|
<	10	3	<
<	10	4	<
|	10	5	|
^	10	6	^
<	10	7	<
^	10	8	^
<	10	9	<
=	10	10	=
<	10	11	<
|	10	12	|
|	10	13	|
>	11	0	>
>	11	1	>
v	11	2	v
v	11	3	v
v	11	4	v
v	11	5	v
v	11	6	v
=	11	7	=
v	11	8	v
>	11	9	>
>	11	10	>
=	11	11	=
^	11	12	^
^	11	13	^
|	12	0	|
|	12	1	|
<	12	2	<
<	12	3	<
<	12	4	<
<	12	5	<
<	12	6	<
^	12	7	^
<	12	8	<
|	12	9	|
|	12	10	|
^	12	11	^
=	12	12	=
=	12	13	=
|	13	0	|
|	13	1	|
<	13	2	<
<	13	3	<
<	13	4	<
<	13	5	<
<	13	6	<
^	13	7	^
<	13	8	<
|	13	9	|
|	13	10	|
^	13	11	^
=	13	12	=
=	13	13	=
