|	( all hippo ) mobile	( no non-ape ) mobile
|	( all dog ) mobile	( no non-ape ) mobile
|	( all cat ) mobile	( no non-ape ) mobile
|	( all bird ) mobile	( no non-ape ) mobile
|	( all crow ) mobile	( no non-ape ) mobile
|	( all sofa ) mobile	( no non-ape ) mobile
|	( all couch ) mobile	( no non-ape ) mobile
|	( all snail ) mobile	( no non-ape ) mobile
|	( all invertebrate ) mobile	( no non-ape ) mobile
|	( all puppy ) mobile	( no non-ape ) mobile
|	( all feline ) mobile	( no non-ape ) mobile
|	( all seat ) mobile	( no non-ape ) mobile
|	( all bench ) mobile	( no non-ape ) mobile
|	( all woody ) mobile	( no non-ape ) mobile
|	( all plant ) mobile	( no non-ape ) mobile
|	( all tree ) mobile	( no non-ape ) mobile
|	( all oak ) mobile	( no non-ape ) mobile
|	( all bush ) mobile	( no non-ape ) mobile
|	( all indestructible ) mobile	( no non-ape ) mobile
|	( all human ) mobile	( no ape ) mobile
|	( all hippo ) mobile	( no animal ) mobile
|	( all hungry ) mobile	( no animal ) mobile
|	( all ape ) mobile	( no animal ) mobile
|	( all dog ) mobile	( no animal ) mobile
|	( all cat ) mobile	( no animal ) mobile
|	( all bird ) mobile	( no animal ) mobile
|	( all crow ) mobile	( no animal ) mobile
|	( all snail ) mobile	( no animal ) mobile
|	( all vertebrate ) mobile	( no animal ) mobile
|	( all invertebrate ) mobile	( no animal ) mobile
|	( all bark ) mobile	( no animal ) mobile
|	( all puppy ) mobile	( no animal ) mobile
|	( all feline ) mobile	( no animal ) mobile
|	( all human ) mobile	( no animal ) mobile
|	( all mammal ) mobile	( no animal ) mobile
|	( all puppy ) mobile	( no dog ) mobile
|	( all Thai ) mobile	( no Asian ) mobile
|	( all crow ) mobile	( no bird ) mobile
|	( all hippo ) mobile	( no vertebrate ) mobile
|	( all ape ) mobile	( no vertebrate ) mobile
|	( all dog ) mobile	( no vertebrate ) mobile
|	( all cat ) mobile	( no vertebrate ) mobile
|	( all bird ) mobile	( no vertebrate ) mobile
|	( all crow ) mobile	( no vertebrate ) mobile
|	( all bark ) mobile	( no vertebrate ) mobile
|	( all puppy ) mobile	( no vertebrate ) mobile
|	( all feline ) mobile	( no vertebrate ) mobile
|	( all human ) mobile	( no vertebrate ) mobile
|	( all mammal ) mobile	( no vertebrate ) mobile
|	( all snail ) mobile	( no invertebrate ) mobile
|	( all cat ) mobile	( no feline ) mobile
|	( all ape ) mobile	( no mobile ) mobile
|	( all dog ) mobile	( no mobile ) mobile
|	( all bird ) mobile	( no mobile ) mobile
|	( all snail ) mobile	( no mobile ) mobile
|	( all bark ) mobile	( no mobile ) mobile
|	( all feline ) mobile	( no mobile ) mobile
|	( all animate ) mobile	( no mobile ) mobile
|	( all hungry ) mobile	( no live ) mobile
|	( all bark ) mobile	( no live ) mobile
|	( all French ) mobile	( no European ) mobile
|	( all Parisian ) mobile	( no European ) mobile
|	( all Parisian ) mobile	( no French ) mobile
|	( all hungry ) mobile	( no animate ) mobile
|	( all bark ) mobile	( no animate ) mobile
|	( all sofa ) mobile	( no inanimate ) mobile
|	( all couch ) mobile	( no inanimate ) mobile
|	( all dead ) mobile	( no inanimate ) mobile
|	( all seat ) mobile	( no inanimate ) mobile
|	( all bench ) mobile	( no inanimate ) mobile
|	( all woody ) mobile	( no inanimate ) mobile
|	( all plant ) mobile	( no inanimate ) mobile
|	( all tree ) mobile	( no inanimate ) mobile
|	( all oak ) mobile	( no inanimate ) mobile
|	( all bush ) mobile	( no inanimate ) mobile
|	( all sofa ) mobile	( no seat ) mobile
|	( all couch ) mobile	( no seat ) mobile
|	( all bench ) mobile	( no seat ) mobile
|	( all tree ) mobile	( no plant ) mobile
|	( all oak ) mobile	( no plant ) mobile
|	( all bush ) mobile	( no plant ) mobile
|	( all oak ) mobile	( no tree ) mobile
|	( all hippo ) mobile	( no destructible ) mobile
|	( all ape ) mobile	( no destructible ) mobile
|	( all animal ) mobile	( no destructible ) mobile
|	( all dog ) mobile	( no destructible ) mobile
|	( all cat ) mobile	( no destructible ) mobile
|	( all bird ) mobile	( no destructible ) mobile
|	( all crow ) mobile	( no destructible ) mobile
|	( all sofa ) mobile	( no destructible ) mobile
|	( all couch ) mobile	( no destructible ) mobile
|	( all snail ) mobile	( no destructible ) mobile
|	( all vertebrate ) mobile	( no destructible ) mobile
|	( all invertebrate ) mobile	( no destructible ) mobile
|	( all bark ) mobile	( no destructible ) mobile
|	( all puppy ) mobile	( no destructible ) mobile
|	( all feline ) mobile	( no destructible ) mobile
|	( all dead ) mobile	( no destructible ) mobile
|	( all live ) mobile	( no destructible ) mobile
|	( all human ) mobile	( no destructible ) mobile
|	( all animate ) mobile	( no destructible ) mobile
|	( all seat ) mobile	( no destructible ) mobile
|	( all bench ) mobile	( no destructible ) mobile
|	( all woody ) mobile	( no destructible ) mobile
|	( all plant ) mobile	( no destructible ) mobile
|	( all tree ) mobile	( no destructible ) mobile
|	( all oak ) mobile	( no destructible ) mobile
|	( all bush ) mobile	( no destructible ) mobile
|	( all mammal ) mobile	( no destructible ) mobile
|	( all hippo ) mobile	( no mammal ) mobile
|	( all ape ) mobile	( no mammal ) mobile
|	( all dog ) mobile	( no mammal ) mobile
|	( all cat ) mobile	( no mammal ) mobile
|	( all bark ) mobile	( no mammal ) mobile
|	( all puppy ) mobile	( no mammal ) mobile
|	( all feline ) mobile	( no mammal ) mobile
|	( all human ) mobile	( no mammal ) mobile
