>	( some hippo ) animate	( three hippo ) bark
>	( some hungry ) animate	( three hungry ) bark
>	( some non-ape ) animate	( three non-ape ) bark
>	( some ape ) animate	( three ape ) bark
>	( some animal ) animate	( three animal ) bark
>	( some dog ) animate	( three dog ) bark
>	( some cat ) animate	( three cat ) bark
>	( some unable ) animate	( three unable ) bark
>	( some able ) animate	( three able ) bark
>	( some Thai ) animate	( three Thai ) bark
>	( some Asian ) animate	( three Asian ) bark
>	( some bird ) animate	( three bird ) bark
>	( some crow ) animate	( three crow ) bark
>	( some sofa ) animate	( three sofa ) bark
>	( some couch ) animate	( three couch ) bark
>	( some snail ) animate	( three snail ) bark
>	( some vertebrate ) animate	( three vertebrate ) bark
>	( some invertebrate ) animate	( three invertebrate ) bark
>	( some puppy ) animate	( three puppy ) bark
>	( some feline ) animate	( three feline ) bark
>	( some mobile ) animate	( three mobile ) bark
>	( some immobile ) animate	( three immobile ) bark
>	( some dead ) animate	( three dead ) bark
>	( some live ) animate	( three live ) bark
>	( some European ) animate	( three European ) bark
>	( some French ) animate	( three French ) bark
>	( some Parisian ) animate	( three Parisian ) bark
>	( some human ) animate	( three human ) bark
>	( some seat ) animate	( three seat ) bark
>	( some bench ) animate	( three bench ) bark
>	( some woody ) animate	( three woody ) bark
>	( some plant ) animate	( three plant ) bark
>	( some tree ) animate	( three tree ) bark
>	( some oak ) animate	( three oak ) bark
>	( some bush ) animate	( three bush ) bark
>	( some destructible ) animate	( three destructible ) bark
>	( some indestructible ) animate	( three indestructible ) bark
>	( some mammal ) animate	( three mammal ) bark
