|	( two hippo ) European	( no non-ape ) European
|	( two dog ) European	( no non-ape ) European
|	( two cat ) European	( no non-ape ) European
|	( two bird ) European	( no non-ape ) European
|	( two crow ) European	( no non-ape ) European
|	( two sofa ) European	( no non-ape ) European
|	( two couch ) European	( no non-ape ) European
|	( two snail ) European	( no non-ape ) European
|	( two invertebrate ) European	( no non-ape ) European
|	( two puppy ) European	( no non-ape ) European
|	( two feline ) European	( no non-ape ) European
|	( two immobile ) European	( no non-ape ) European
|	( two seat ) European	( no non-ape ) European
|	( two bench ) European	( no non-ape ) European
|	( two woody ) European	( no non-ape ) European
|	( two plant ) European	( no non-ape ) European
|	( two tree ) European	( no non-ape ) European
|	( two oak ) European	( no non-ape ) European
|	( two bush ) European	( no non-ape ) European
|	( two indestructible ) European	( no non-ape ) European
|	( two human ) European	( no ape ) European
|	( two hippo ) European	( no animal ) European
|	( two hungry ) European	( no animal ) European
|	( two ape ) European	( no animal ) European
|	( two dog ) European	( no animal ) European
|	( two cat ) European	( no animal ) European
|	( two bird ) European	( no animal ) European
|	( two crow ) European	( no animal ) European
|	( two snail ) European	( no animal ) European
|	( two vertebrate ) European	( no animal ) European
|	( two invertebrate ) European	( no animal ) European
|	( two bark ) European	( no animal ) European
|	( two puppy ) European	( no animal ) European
|	( two feline ) European	( no animal ) European
|	( two human ) European	( no animal ) European
|	( two mammal ) European	( no animal ) European
|	( two puppy ) European	( no dog ) European
|	( two crow ) European	( no bird ) European
|	( two hippo ) European	( no vertebrate ) European
|	( two ape ) European	( no vertebrate ) European
|	( two dog ) European	( no vertebrate ) European
|	( two cat ) European	( no vertebrate ) European
|	( two bird ) European	( no vertebrate ) European
|	( two crow ) European	( no vertebrate ) European
|	( two bark ) European	( no vertebrate ) European
|	( two puppy ) European	( no vertebrate ) European
|	( two feline ) European	( no vertebrate ) European
|	( two human ) European	( no vertebrate ) European
|	( two mammal ) European	( no vertebrate ) European
|	( two snail ) European	( no invertebrate ) European
|	( two cat ) European	( no feline ) European
|	( two hippo ) European	( no mobile ) European
|	( two ape ) European	( no mobile ) European
|	( two animal ) European	( no mobile ) European
|	( two dog ) European	( no mobile ) European
|	( two cat ) European	( no mobile ) European
|	( two bird ) European	( no mobile ) European
|	( two crow ) European	( no mobile ) European
|	( two snail ) European	( no mobile ) European
|	( two vertebrate ) European	( no mobile ) European
|	( two bark ) European	( no mobile ) European
|	( two puppy ) European	( no mobile ) European
|	( two feline ) European	( no mobile ) European
|	( two human ) European	( no mobile ) European
|	( two animate ) European	( no mobile ) European
|	( two mammal ) European	( no mobile ) European
|	( two hungry ) European	( no live ) European
|	( two bark ) European	( no live ) European
|	( two Parisian ) European	( no French ) European
|	( two hungry ) European	( no animate ) European
|	( two bark ) European	( no animate ) European
|	( two sofa ) European	( no inanimate ) European
|	( two couch ) European	( no inanimate ) European
|	( two immobile ) European	( no inanimate ) European
|	( two dead ) European	( no inanimate ) European
|	( two seat ) European	( no inanimate ) European
|	( two bench ) European	( no inanimate ) European
|	( two woody ) European	( no inanimate ) European
|	( two plant ) European	( no inanimate ) European
|	( two tree ) European	( no inanimate ) European
|	( two oak ) European	( no inanimate ) European
|	( two bush ) European	( no inanimate ) European
|	( two sofa ) European	( no seat ) European
|	( two couch ) European	( no seat ) European
|	( two bench ) European	( no seat ) European
|	( two tree ) European	( no plant ) European
|	( two oak ) European	( no plant ) European
|	( two bush ) European	( no plant ) European
|	( two oak ) European	( no tree ) European
|	( two hippo ) European	( no destructible ) European
|	( two ape ) European	( no destructible ) European
|	( two animal ) European	( no destructible ) European
|	( two dog ) European	( no destructible ) European
|	( two cat ) European	( no destructible ) European
|	( two bird ) European	( no destructible ) European
|	( two crow ) European	( no destructible ) European
|	( two sofa ) European	( no destructible ) European
|	( two couch ) European	( no destructible ) European
|	( two snail ) European	( no destructible ) European
|	( two vertebrate ) European	( no destructible ) European
|	( two invertebrate ) European	( no destructible ) European
|	( two bark ) European	( no destructible ) European
|	( two puppy ) European	( no destructible ) European
|	( two feline ) European	( no destructible ) European
|	( two dead ) European	( no destructible ) European
|	( two live ) European	( no destructible ) European
|	( two human ) European	( no destructible ) European
|	( two animate ) European	( no destructible ) European
|	( two seat ) European	( no destructible ) European
|	( two bench ) European	( no destructible ) European
|	( two woody ) European	( no destructible ) European
|	( two plant ) European	( no destructible ) European
|	( two tree ) European	( no destructible ) European
|	( two oak ) European	( no destructible ) European
|	( two bush ) European	( no destructible ) European
|	( two mammal ) European	( no destructible ) European
|	( two hippo ) European	( no mammal ) European
|	( two ape ) European	( no mammal ) European
|	( two dog ) European	( no mammal ) European
|	( two cat ) European	( no mammal ) European
|	( two bark ) European	( no mammal ) European
|	( two puppy ) European	( no mammal ) European
|	( two feline ) European	( no mammal ) European
|	( two human ) European	( no mammal ) European
