^	( all hippo ) European	( some hippo ) ( not European )
^	( all hungry ) European	( some hungry ) ( not European )
^	( all non-ape ) European	( some non-ape ) ( not European )
^	( all ape ) European	( some ape ) ( not European )
^	( all animal ) European	( some animal ) ( not European )
^	( all dog ) European	( some dog ) ( not European )
^	( all cat ) European	( some cat ) ( not European )
^	( all unable ) European	( some unable ) ( not European )
^	( all able ) European	( some able ) ( not European )
^	( all bird ) European	( some bird ) ( not European )
^	( all crow ) European	( some crow ) ( not European )
^	( all sofa ) European	( some sofa ) ( not European )
^	( all couch ) European	( some couch ) ( not European )
^	( all snail ) European	( some snail ) ( not European )
^	( all vertebrate ) European	( some vertebrate ) ( not European )
^	( all invertebrate ) European	( some invertebrate ) ( not European )
^	( all able ) European	( some able ) ( not European )
^	( all puppy ) European	( some puppy ) ( not European )
^	( all feline ) European	( some feline ) ( not European )
^	( all mobile ) European	( some mobile ) ( not European )
^	( all immobile ) European	( some immobile ) ( not European )
^	( all dead ) European	( some dead ) ( not European )
^	( all live ) European	( some live ) ( not European )
^	( all human ) European	( some human ) ( not European )
^	( all animate ) European	( some animate ) ( not European )
^	( all inanimate ) European	( some inanimate ) ( not European )
^	( all seat ) European	( some seat ) ( not European )
^	( all bench ) European	( some bench ) ( not European )
^	( all woody ) European	( some woody ) ( not European )
^	( all plant ) European	( some plant ) ( not European )
^	( all tree ) European	( some tree ) ( not European )
^	( all oak ) European	( some oak ) ( not European )
^	( all bush ) European	( some bush ) ( not European )
^	( all destructible ) European	( some destructible ) ( not European )
^	( all indestructible ) European	( some indestructible ) ( not European )
^	( all mammal ) European	( some mammal ) ( not European )
