|	( two hippo ) bark	( no hippo ) bark
|	( two hungry ) bark	( no hungry ) bark
|	( two non-ape ) bark	( no non-ape ) bark
|	( two ape ) bark	( no ape ) bark
|	( two animal ) bark	( no animal ) bark
|	( two dog ) bark	( no dog ) bark
|	( two cat ) bark	( no cat ) bark
|	( two unable ) bark	( no unable ) bark
|	( two able ) bark	( no able ) bark
|	( two Thai ) bark	( no Thai ) bark
|	( two Asian ) bark	( no Asian ) bark
|	( two bird ) bark	( no bird ) bark
|	( two crow ) bark	( no crow ) bark
|	( two sofa ) bark	( no sofa ) bark
|	( two couch ) bark	( no couch ) bark
|	( two snail ) bark	( no snail ) bark
|	( two vertebrate ) bark	( no vertebrate ) bark
|	( two invertebrate ) bark	( no invertebrate ) bark
|	( two puppy ) bark	( no puppy ) bark
|	( two feline ) bark	( no feline ) bark
|	( two mobile ) bark	( no mobile ) bark
|	( two immobile ) bark	( no immobile ) bark
|	( two dead ) bark	( no dead ) bark
|	( two live ) bark	( no live ) bark
|	( two European ) bark	( no European ) bark
|	( two French ) bark	( no French ) bark
|	( two Parisian ) bark	( no Parisian ) bark
|	( two human ) bark	( no human ) bark
|	( two seat ) bark	( no seat ) bark
|	( two bench ) bark	( no bench ) bark
|	( two woody ) bark	( no woody ) bark
|	( two plant ) bark	( no plant ) bark
|	( two tree ) bark	( no tree ) bark
|	( two oak ) bark	( no oak ) bark
|	( two bush ) bark	( no bush ) bark
|	( two destructible ) bark	( no destructible ) bark
|	( two indestructible ) bark	( no indestructible ) bark
|	( two mammal ) bark	( no mammal ) bark
