<	( three hippo ) French	( some hippo ) European
<	( three hungry ) French	( some hungry ) European
<	( three non-ape ) French	( some non-ape ) European
<	( three ape ) French	( some ape ) European
<	( three animal ) French	( some animal ) European
<	( three dog ) French	( some dog ) European
<	( three cat ) French	( some cat ) European
<	( three unable ) French	( some unable ) European
<	( three able ) French	( some able ) European
<	( three Asian ) French	( some Asian ) European
<	( three bird ) French	( some bird ) European
<	( three crow ) French	( some crow ) European
<	( three sofa ) French	( some sofa ) European
<	( three couch ) French	( some couch ) European
<	( three snail ) French	( some snail ) European
<	( three vertebrate ) French	( some vertebrate ) European
<	( three invertebrate ) French	( some invertebrate ) European
<	( three bark ) French	( some bark ) European
<	( three puppy ) French	( some puppy ) European
<	( three feline ) French	( some feline ) European
<	( three mobile ) French	( some mobile ) European
<	( three immobile ) French	( some immobile ) European
<	( three dead ) French	( some dead ) European
<	( three live ) French	( some live ) European
<	( three human ) French	( some human ) European
<	( three animate ) French	( some animate ) European
<	( three inanimate ) French	( some inanimate ) European
<	( three seat ) French	( some seat ) European
<	( three bench ) French	( some bench ) European
<	( three woody ) French	( some woody ) European
<	( three plant ) French	( some plant ) European
<	( three tree ) French	( some tree ) European
<	( three oak ) French	( some oak ) European
<	( three bush ) French	( some bush ) European
<	( three destructible ) French	( some destructible ) European
<	( three indestructible ) French	( some indestructible ) European
<	( three mammal ) French	( some mammal ) European
