<	( three hippo ) bark	( two hippo ) bark
<	( three hungry ) bark	( two hungry ) bark
<	( three non-ape ) bark	( two non-ape ) bark
<	( three ape ) bark	( two ape ) bark
<	( three animal ) bark	( two animal ) bark
<	( three dog ) bark	( two dog ) bark
<	( three cat ) bark	( two cat ) bark
<	( three unable ) bark	( two unable ) bark
<	( three able ) bark	( two able ) bark
<	( three Thai ) bark	( two Thai ) bark
<	( three Asian ) bark	( two Asian ) bark
<	( three bird ) bark	( two bird ) bark
<	( three crow ) bark	( two crow ) bark
<	( three sofa ) bark	( two sofa ) bark
<	( three couch ) bark	( two couch ) bark
<	( three snail ) bark	( two snail ) bark
<	( three vertebrate ) bark	( two vertebrate ) bark
<	( three invertebrate ) bark	( two invertebrate ) bark
<	( three puppy ) bark	( two puppy ) bark
<	( three feline ) bark	( two feline ) bark
<	( three mobile ) bark	( two mobile ) bark
<	( three immobile ) bark	( two immobile ) bark
<	( three dead ) bark	( two dead ) bark
<	( three live ) bark	( two live ) bark
<	( three European ) bark	( two European ) bark
<	( three French ) bark	( two French ) bark
<	( three Parisian ) bark	( two Parisian ) bark
<	( three human ) bark	( two human ) bark
<	( three seat ) bark	( two seat ) bark
<	( three bench ) bark	( two bench ) bark
<	( three woody ) bark	( two woody ) bark
<	( three plant ) bark	( two plant ) bark
<	( three tree ) bark	( two tree ) bark
<	( three oak ) bark	( two oak ) bark
<	( three bush ) bark	( two bush ) bark
<	( three destructible ) bark	( two destructible ) bark
<	( three indestructible ) bark	( two indestructible ) bark
<	( three mammal ) bark	( two mammal ) bark
