<	( three hippo ) Parisian	( two hippo ) French
<	( three hungry ) Parisian	( two hungry ) French
<	( three non-ape ) Parisian	( two non-ape ) French
<	( three ape ) Parisian	( two ape ) French
<	( three animal ) Parisian	( two animal ) French
<	( three dog ) Parisian	( two dog ) French
<	( three cat ) Parisian	( two cat ) French
<	( three unable ) Parisian	( two unable ) French
<	( three able ) Parisian	( two able ) French
<	( three Asian ) Parisian	( two Asian ) French
<	( three bird ) Parisian	( two bird ) French
<	( three crow ) Parisian	( two crow ) French
<	( three sofa ) Parisian	( two sofa ) French
<	( three couch ) Parisian	( two couch ) French
<	( three snail ) Parisian	( two snail ) French
<	( three vertebrate ) Parisian	( two vertebrate ) French
<	( three invertebrate ) Parisian	( two invertebrate ) French
<	( three bark ) Parisian	( two bark ) French
<	( three puppy ) Parisian	( two puppy ) French
<	( three feline ) Parisian	( two feline ) French
<	( three mobile ) Parisian	( two mobile ) French
<	( three immobile ) Parisian	( two immobile ) French
<	( three dead ) Parisian	( two dead ) French
<	( three live ) Parisian	( two live ) French
<	( three human ) Parisian	( two human ) French
<	( three animate ) Parisian	( two animate ) French
<	( three inanimate ) Parisian	( two inanimate ) French
<	( three seat ) Parisian	( two seat ) French
<	( three bench ) Parisian	( two bench ) French
<	( three woody ) Parisian	( two woody ) French
<	( three plant ) Parisian	( two plant ) French
<	( three tree ) Parisian	( two tree ) French
<	( three oak ) Parisian	( two oak ) French
<	( three bush ) Parisian	( two bush ) French
<	( three destructible ) Parisian	( two destructible ) French
<	( three indestructible ) Parisian	( two indestructible ) French
<	( three mammal ) Parisian	( two mammal ) French
