>	( some hippo ) ( not European )	( no hippo ) European
>	( some hungry ) ( not European )	( no hungry ) European
>	( some non-ape ) ( not European )	( no non-ape ) European
>	( some ape ) ( not European )	( no ape ) European
>	( some animal ) ( not European )	( no animal ) European
>	( some dog ) ( not European )	( no dog ) European
>	( some cat ) ( not European )	( no cat ) European
>	( some unable ) ( not European )	( no unable ) European
>	( some able ) ( not European )	( no able ) European
>	( some bird ) ( not European )	( no bird ) European
>	( some crow ) ( not European )	( no crow ) European
>	( some sofa ) ( not European )	( no sofa ) European
>	( some couch ) ( not European )	( no couch ) European
>	( some snail ) ( not European )	( no snail ) European
>	( some vertebrate ) ( not European )	( no vertebrate ) European
>	( some invertebrate ) ( not European )	( no invertebrate ) European
>	( some bark ) ( not European )	( no bark ) European
>	( some puppy ) ( not European )	( no puppy ) European
>	( some feline ) ( not European )	( no feline ) European
>	( some mobile ) ( not European )	( no mobile ) European
>	( some immobile ) ( not European )	( no immobile ) European
>	( some dead ) ( not European )	( no dead ) European
>	( some live ) ( not European )	( no live ) European
>	( some human ) ( not European )	( no human ) European
>	( some animate ) ( not European )	( no animate ) European
>	( some inanimate ) ( not European )	( no inanimate ) European
>	( some seat ) ( not European )	( no seat ) European
>	( some bench ) ( not European )	( no bench ) European
>	( some woody ) ( not European )	( no woody ) European
>	( some plant ) ( not European )	( no plant ) European
>	( some tree ) ( not European )	( no tree ) European
>	( some oak ) ( not European )	( no oak ) European
>	( some bush ) ( not European )	( no bush ) European
>	( some destructible ) ( not European )	( no destructible ) European
>	( some indestructible ) ( not European )	( no indestructible ) European
>	( some mammal ) ( not European )	( no mammal ) European
