|	( all hippo ) Parisian	( no non-ape ) French
|	( all dog ) Parisian	( no non-ape ) French
|	( all cat ) Parisian	( no non-ape ) French
|	( all bird ) Parisian	( no non-ape ) French
|	( all crow ) Parisian	( no non-ape ) French
|	( all sofa ) Parisian	( no non-ape ) French
|	( all couch ) Parisian	( no non-ape ) French
|	( all snail ) Parisian	( no non-ape ) French
|	( all invertebrate ) Parisian	( no non-ape ) French
|	( all puppy ) Parisian	( no non-ape ) French
|	( all feline ) Parisian	( no non-ape ) French
|	( all immobile ) Parisian	( no non-ape ) French
|	( all seat ) Parisian	( no non-ape ) French
|	( all bench ) Parisian	( no non-ape ) French
|	( all woody ) Parisian	( no non-ape ) French
|	( all plant ) Parisian	( no non-ape ) French
|	( all tree ) Parisian	( no non-ape ) French
|	( all oak ) Parisian	( no non-ape ) French
|	( all bush ) Parisian	( no non-ape ) French
|	( all indestructible ) Parisian	( no non-ape ) French
|	( all human ) Parisian	( no ape ) French
|	( all hippo ) Parisian	( no animal ) French
|	( all hungry ) Parisian	( no animal ) French
|	( all ape ) Parisian	( no animal ) French
|	( all dog ) Parisian	( no animal ) French
|	( all cat ) Parisian	( no animal ) French
|	( all bird ) Parisian	( no animal ) French
|	( all crow ) Parisian	( no animal ) French
|	( all snail ) Parisian	( no animal ) French
|	( all vertebrate ) Parisian	( no animal ) French
|	( all invertebrate ) Parisian	( no animal ) French
|	( all bark ) Parisian	( no animal ) French
|	( all puppy ) Parisian	( no animal ) French
|	( all feline ) Parisian	( no animal ) French
|	( all human ) Parisian	( no animal ) French
|	( all mammal ) Parisian	( no animal ) French
|	( all puppy ) Parisian	( no dog ) French
|	( all crow ) Parisian	( no bird ) French
|	( all hippo ) Parisian	( no vertebrate ) French
|	( all ape ) Parisian	( no vertebrate ) French
|	( all dog ) Parisian	( no vertebrate ) French
|	( all cat ) Parisian	( no vertebrate ) French
|	( all bird ) Parisian	( no vertebrate ) French
|	( all crow ) Parisian	( no vertebrate ) French
|	( all bark ) Parisian	( no vertebrate ) French
|	( all puppy ) Parisian	( no vertebrate ) French
|	( all feline ) Parisian	( no vertebrate ) French
|	( all human ) Parisian	( no vertebrate ) French
|	( all mammal ) Parisian	( no vertebrate ) French
|	( all snail ) Parisian	( no invertebrate ) French
|	( all cat ) Parisian	( no feline ) French
|	( all hippo ) Parisian	( no mobile ) French
|	( all ape ) Parisian	( no mobile ) French
|	( all animal ) Parisian	( no mobile ) French
|	( all dog ) Parisian	( no mobile ) French
|	( all cat ) Parisian	( no mobile ) French
|	( all bird ) Parisian	( no mobile ) French
|	( all crow ) Parisian	( no mobile ) French
|	( all snail ) Parisian	( no mobile ) French
|	( all vertebrate ) Parisian	( no mobile ) French
|	( all bark ) Parisian	( no mobile ) French
|	( all puppy ) Parisian	( no mobile ) French
|	( all feline ) Parisian	( no mobile ) French
|	( all human ) Parisian	( no mobile ) French
|	( all animate ) Parisian	( no mobile ) French
|	( all mammal ) Parisian	( no mobile ) French
|	( all hungry ) Parisian	( no live ) French
|	( all bark ) Parisian	( no live ) French
|	( all hungry ) Parisian	( no animate ) French
|	( all bark ) Parisian	( no animate ) French
|	( all sofa ) Parisian	( no inanimate ) French
|	( all couch ) Parisian	( no inanimate ) French
|	( all immobile ) Parisian	( no inanimate ) French
|	( all dead ) Parisian	( no inanimate ) French
|	( all seat ) Parisian	( no inanimate ) French
|	( all bench ) Parisian	( no inanimate ) French
|	( all woody ) Parisian	( no inanimate ) French
|	( all plant ) Parisian	( no inanimate ) French
|	( all tree ) Parisian	( no inanimate ) French
|	( all oak ) Parisian	( no inanimate ) French
|	( all bush ) Parisian	( no inanimate ) French
|	( all sofa ) Parisian	( no seat ) French
|	( all couch ) Parisian	( no seat ) French
|	( all bench ) Parisian	( no seat ) French
|	( all tree ) Parisian	( no plant ) French
|	( all oak ) Parisian	( no plant ) French
|	( all bush ) Parisian	( no plant ) French
|	( all oak ) Parisian	( no tree ) French
|	( all hippo ) Parisian	( no destructible ) French
|	( all ape ) Parisian	( no destructible ) French
|	( all animal ) Parisian	( no destructible ) French
|	( all dog ) Parisian	( no destructible ) French
|	( all cat ) Parisian	( no destructible ) French
|	( all bird ) Parisian	( no destructible ) French
|	( all crow ) Parisian	( no destructible ) French
|	( all sofa ) Parisian	( no destructible ) French
|	( all couch ) Parisian	( no destructible ) French
|	( all snail ) Parisian	( no destructible ) French
|	( all vertebrate ) Parisian	( no destructible ) French
|	( all invertebrate ) Parisian	( no destructible ) French
|	( all bark ) Parisian	( no destructible ) French
|	( all puppy ) Parisian	( no destructible ) French
|	( all feline ) Parisian	( no destructible ) French
|	( all dead ) Parisian	( no destructible ) French
|	( all live ) Parisian	( no destructible ) French
|	( all human ) Parisian	( no destructible ) French
|	( all animate ) Parisian	( no destructible ) French
|	( all seat ) Parisian	( no destructible ) French
|	( all bench ) Parisian	( no destructible ) French
|	( all woody ) Parisian	( no destructible ) French
|	( all plant ) Parisian	( no destructible ) French
|	( all tree ) Parisian	( no destructible ) French
|	( all oak ) Parisian	( no destructible ) French
|	( all bush ) Parisian	( no destructible ) French
|	( all mammal ) Parisian	( no destructible ) French
|	( all hippo ) Parisian	( no mammal ) French
|	( all ape ) Parisian	( no mammal ) French
|	( all dog ) Parisian	( no mammal ) French
|	( all cat ) Parisian	( no mammal ) French
|	( all bark ) Parisian	( no mammal ) French
|	( all puppy ) Parisian	( no mammal ) French
|	( all feline ) Parisian	( no mammal ) French
|	( all human ) Parisian	( no mammal ) French
